Date,VIX_daily_vol
2001-04-05,0.018860427539585112
2001-04-06,0.01996282391919536
2001-04-09,0.020101410460086063
2001-04-10,0.01854545714541076
2001-04-11,0.017928114259676324
2001-04-12,0.016454053920335707
2001-04-16,0.016586340909160918
2001-04-17,0.01613278397409586
2001-04-18,0.015200470694187073
2001-04-19,0.015219369350383545
2001-04-20,0.015987896679622964
2001-04-23,0.017739132503778395
2001-04-24,0.0179470129158728
2001-04-25,0.01726037736045137
2001-04-26,0.016353262288804547
2001-04-27,0.01513117802450007
2001-04-30,0.016050890998761173
2001-05-01,0.01524456755864551
2001-05-02,0.015263465013325284
2001-05-03,0.01623987395617581
2001-05-04,0.015061884153296368
2001-05-07,0.015660328382834324
2001-05-08,0.0153957532036672
2001-05-09,0.015339058436594478
2001-05-10,0.015118578920369087
2001-05-11,0.014828806734456697
2001-05-14,0.015282363669521758
2001-05-15,0.014935895515019944
2001-05-16,0.013789403472467961
2001-05-17,0.013524828293300834
2001-05-18,0.013373642648279147
2001-05-21,0.013077570910301265
2001-05-22,0.013449236071548342
2001-05-23,0.013909092558678893
2001-05-24,0.012957881824090333
2001-05-25,0.012976780480286809
2001-05-29,0.01394688866955514
2001-05-30,0.014337452486998688
2001-05-31,0.014261859063729496
2001-06-01,0.013600421716570029
2001-06-04,0.013468133526228115
2001-06-05,0.012334240587807114
2001-06-06,0.012844492289944895
2001-06-07,0.012390935354879833
2001-06-08,0.012548420551967011
2001-06-11,0.013039774799425018
2001-06-12,0.013039774799425018
2001-06-13,0.013512230390686553
2001-06-14,0.01456423155528957
2001-06-15,0.014368949045809444
2001-06-18,0.014595728114100325
2001-06-19,0.014072877307831563
2001-06-20,0.013676013938322521
2001-06-21,0.01220825194953069
2001-06-22,0.012611414871105224
2001-06-25,0.013020876143228546
2001-06-26,0.013354745193599376
2001-06-27,0.01315316313205376
2001-06-28,0.012605115319039732
2001-06-29,0.012006671089501774
2001-07-02,0.01181768933360384
2001-07-03,0.011918479763618298
2001-07-05,0.012655510534046961
2001-07-06,0.013625618723315292
2001-07-09,0.014161068633715038
2001-07-10,0.014646123329107556
2001-07-11,0.01512487847243458
2001-07-12,0.013915392110744385
2001-07-13,0.013316947881206426
2001-07-16,0.014431943364947656
2001-07-17,0.014242961609049724
2001-07-18,0.014866602845332944
2001-07-19,0.014179967289911511
2001-07-20,0.014072877307831563
2001-07-23,0.01495479417121642
2001-07-24,0.01589970535373949
2001-07-25,0.015118578920369087
2001-07-26,0.014494937684085867
2001-07-27,0.013858697343671664
2001-07-30,0.014293356824056951
2001-07-31,0.013619320372766502
2001-08-01,0.012951582272024843
2001-08-02,0.012655510534046961
2001-08-03,0.012529521895770538
2001-08-06,0.013789403472467961
2001-08-07,0.013235056107388444
2001-08-08,0.01406027820370058
2001-08-09,0.013701212146584487
2001-08-10,0.01294528271995935
2001-08-13,0.012863390946141367
2001-08-14,0.012901187057017613
2001-08-15,0.013172061788250231
2001-08-16,0.013568925157759273
2001-08-17,0.015017788490354629
2001-08-20,0.014406746358202393
2001-08-21,0.015370554995405234
2001-08-22,0.014135871626969774
2001-08-23,0.01400358343662786
2001-08-24,0.012416132361625098
2001-08-27,0.012951582272024843
2001-08-28,0.013858697343671664
2001-08-29,0.01450753678821685
2001-08-30,0.016006795335819436
2001-08-31,0.015698124493710573
2001-09-04,0.016283969619117548
2001-09-05,0.016598940013291905
2001-09-06,0.018022606339141992
2001-09-07,0.01952186488674458
2001-09-10,0.020057314797144326
2001-09-17,0.02630632626410752
2001-09-18,0.02448579777026508
2001-09-19,0.025550399240515786
2001-09-20,0.02755361113970736
2001-09-21,0.02687327393483472
2001-09-24,0.02378026476016388
2001-09-25,0.022558180495859403
2001-09-26,0.022211711139840887
2001-09-27,0.02141798680385621
2001-09-28,0.020114009564217047
2001-10-01,0.0203596860871877
2001-10-02,0.019641553972955514
2001-10-03,0.01974234440296997
2001-10-04,0.02013920657096231
2001-10-05,0.021033722538478152
2001-10-08,0.022123519813957413
2001-10-09,0.02194083881164167
2001-10-10,0.019906129152122642
2001-10-11,0.01984313483298443
2001-10-12,0.02221801189342308
2001-10-15,0.02224321010168505
2001-10-16,0.020712453793755
2001-10-17,0.02209832400872885
2001-10-18,0.022016431033394165
2001-10-19,0.02148728067505991
2001-10-22,0.020315590424245963
2001-10-23,0.020158105227158784
2001-10-24,0.01949666787999932
2001-10-25,0.01855805504802504
2001-10-26,0.017902917252931062
2001-10-29,0.019931326158867904
2001-10-30,0.02107781820141989
2001-10-31,0.0211408137220748
2001-11-01,0.02035338773663891
2001-11-02,0.01934548103346093
2001-11-05,0.019213194044635715
2001-11-06,0.018142294223836227
2001-11-07,0.01835017463593063
2001-11-08,0.018028905891207488
2001-11-09,0.017285575568713334
2001-11-12,0.018488762378338037
2001-11-13,0.016674532235044396
2001-11-14,0.016731227002117117
2001-11-15,0.016101286213768405
2001-11-16,0.01579261537165954
2001-11-19,0.015408351106281479
2001-11-20,0.015194172343638283
2001-11-21,0.01523826800658002
2001-11-23,0.014646123329107556
2001-11-26,0.014986291931543876
2001-11-27,0.015118578920369087
2001-11-28,0.0163154661779283
2001-11-29,0.01586190924286324
2001-11-30,0.015017788490354629
2001-12-03,0.016233574404110315
2001-12-04,0.015168974135376318
2001-12-05,0.014501237236151359
2001-12-06,0.014935895515019944
2001-12-07,0.014797308974129241
2001-12-10,0.01613908352616135
2001-12-11,0.01593750146461573
2001-12-12,0.015666627934899816
2001-12-13,0.01632176572999379
2001-12-14,0.015515441088361429
2001-12-17,0.015282363669521758
2001-12-18,0.014671321537369518
2001-12-19,0.014224062952853249
2001-12-20,0.014910698508274681
2001-12-21,0.014173667737846021
2001-12-24,0.014249261161115214
2001-12-26,0.014041380749020808
2001-12-27,0.013600421716570029
2001-12-28,0.013480732630359097
2001-12-31,0.014992590282092665
2002-01-02,0.014305954726671233
2002-01-03,0.01344293651948285
2002-01-04,0.012882289602337841
2002-01-07,0.013820901232795417
2002-01-08,0.013751607361591716
2002-01-09,0.013940589117489648
2002-01-10,0.014085476411962545
2002-01-11,0.014236662056984232
2002-01-14,0.014854003741201962
2002-01-15,0.014299656376122443
2002-01-16,0.014772111967383976
2002-01-17,0.014016182540758843
2002-01-18,0.014186266841977003
2002-01-22,0.014872902397398434
2002-01-23,0.013783103920402471
2002-01-24,0.01332324743327192
2002-01-25,0.013235056107388444
2002-01-28,0.013316947881206426
2002-01-29,0.015339058436594478
2002-01-30,0.01462722467291108
2002-01-31,0.013285451322395673
2002-02-01,0.013304349978592147
2002-02-04,0.015666627934899816
2002-02-05,0.0160319935440814
2002-02-06,0.01643515526413923
2002-02-07,0.015817813579921503
2002-02-08,0.014652422881173046
2002-02-11,0.013720110802780959
2002-02-12,0.013619320372766502
2002-02-13,0.013134265677373986
2002-02-14,0.013713811250715469
2002-02-15,0.014091775964028035
2002-02-19,0.015389453651601706
2002-02-20,0.01427445816786048
2002-02-21,0.014992590282092665
2002-02-22,0.014400446806136901
2002-02-25,0.013757906913657206
2002-02-26,0.01365711648364275
2002-02-27,0.013537427397431818
2002-02-28,0.013600421716570029
2002-03-01,0.012573617558712277
2002-03-04,0.012913786161148596
2002-03-05,0.012787797522872174
2002-03-06,0.012561019656097993
2002-03-07,0.012624013975236206
2002-03-08,0.01213895927984369
2002-03-11,0.012498025336959782
2002-03-12,0.012340540139872605
2002-03-13,0.012258647164537919
2002-03-14,0.012094863616901952
2002-03-15,0.011603509369443944
2002-03-18,0.011924779315683792
2002-03-19,0.011439724620291273
2002-03-20,0.011628706376189207
2002-03-21,0.011433425068225783
2002-03-22,0.01119404809732062
2002-03-25,0.01164130548032019
2002-03-26,0.011420825964094801
2002-03-27,0.011149952434378883
2002-03-28,0.010960969476964249
2002-04-01,0.011798790677407368
2002-04-02,0.012069665408639987
2002-04-03,0.012724804405250662
2002-04-04,0.012460229226083535
2002-04-05,0.012050766752443511
2002-04-08,0.012353139244003587
2002-04-09,0.012264946716603409
2002-04-10,0.011458623276487749
2002-04-11,0.012787797522872174
2002-04-12,0.012233450157792656
2002-04-15,0.0124854262328288
2002-04-16,0.011408228061480518
2002-04-17,0.011609808921509434
2002-04-18,0.012151558383974671
2002-04-19,0.01152791594617475
2002-04-22,0.012453929674018045
2002-04-23,0.012775199620257893
2002-04-24,0.013083870462366757
2002-04-25,0.013197259996512197
2002-04-26,0.01394688866955514
2002-04-29,0.015150075479179842
2002-04-30,0.013802002576598945
2002-05-01,0.012636611877850486
2002-05-02,0.01264291142991598
2002-05-03,0.012718504853185172
2002-05-06,0.014211463848722267
2002-05-07,0.013820901232795417
2002-05-08,0.012844492289944895
2002-05-09,0.013581523060373555
2002-05-10,0.0141169729707733
2002-05-13,0.013052372702039301
2002-05-14,0.012189354494850917
2002-05-15,0.012088564064836459
2002-05-16,0.011653904584451173
2002-05-17,0.011149952434378883
2002-05-20,0.012120060623647214
2002-05-21,0.012630312325784996
2002-05-22,0.012334240587807114
2002-05-23,0.011483820283233012
2002-05-24,0.011905880659487316
2002-05-28,0.012794097074937665
2002-05-29,0.012844492289944895
2002-05-30,0.012983080032352299
2002-05-31,0.012586216662843258
2002-06-03,0.014721716752376749
2002-06-04,0.015049285049165384
2002-06-05,0.014242961609049724
2002-06-06,0.015219369350383545
2002-06-07,0.014809908078260223
2002-06-10,0.014942195067085436
2002-06-11,0.01540205275573269
2002-06-12,0.015213069798318055
2002-06-13,0.015761118812848782
2002-06-14,0.016353262288804547
2002-06-17,0.015521740640426919
2002-06-18,0.015269764565390776
2002-06-19,0.01641625660794276
2002-06-20,0.017310772575458596
2002-06-21,0.01715328737837142
2002-06-24,0.016995802181284242
2002-06-25,0.01753755164374948
2002-06-26,0.017902917252931062
2002-06-27,0.016561143902415656
2002-06-28,0.016000495783753944
2002-07-01,0.01707769515661893
2002-07-02,0.01824308465385068
2002-07-03,0.018532858041279774
2002-07-05,0.01707769515661893
2002-07-08,0.017795827270851113
2002-07-09,0.019036810191352064
2002-07-10,0.02148097992147772
2002-07-11,0.021323494724390542
2002-07-12,0.020750248703114548
2002-07-15,0.022066825046884692
2002-07-16,0.023087330854193656
2002-07-17,0.022331401427568523
2002-07-18,0.022123519813957413
2002-07-19,0.024044838737814305
2002-07-22,0.02637562013531122
2002-07-23,0.02829693905916811
2002-07-24,0.025109440208065006
2002-07-25,0.024737775046817928
2002-07-26,0.022369196336928066
2002-07-29,0.01973604485090448
2002-07-30,0.02010771001215156
2002-07-31,0.020177002681838557
2002-08-01,0.023276312610091592
2002-08-02,0.026010255727646335
2002-08-05,0.028397731892215974
2002-08-06,0.026476410565325677
2002-08-07,0.024397606444381607
2002-08-08,0.02288574999416474
2002-08-09,0.02225580920581603
2002-08-12,0.0233393057277131
2002-08-13,0.022564478846408192
2002-08-14,0.020384884295449667
2002-08-15,0.018539157593345266
2002-08-16,0.018148593775901715
2002-08-19,0.018022606339141992
2002-08-20,0.018639948023359724
2002-08-21,0.017783228166720132
2002-08-22,0.01748085687667676
2002-08-23,0.01846986372214156
2002-08-26,0.018828929779257656
2002-08-27,0.01896751752166506
2002-08-28,0.02098962687553641
2002-08-29,0.0212101051902451
2002-08-30,0.020561266947216616
2002-09-03,0.02517873407926871
2002-09-04,0.023584982250683756
2002-09-05,0.024479499419716295
2002-09-06,0.02288574999416474
2002-09-09,0.022961342215917235
2002-09-10,0.02209832400872885
2002-09-11,0.02192823970751069
2002-09-12,0.0236227795630767
2002-09-13,0.022564478846408192
2002-09-16,0.023144025621266377
2002-09-17,0.023944048307799844
2002-09-18,0.02363537866720768
2002-09-19,0.025607094007588503
2002-09-20,0.024555091641468785
2002-09-23,0.024996050673919565
2002-09-24,0.02552520103225382
2002-09-25,0.023515690782513452
2002-09-26,0.021795950315652075
2002-09-27,0.023288911714222572
2002-09-30,0.025002349024468355
2002-10-01,0.0214935790256087
2002-10-02,0.023200720388339098
2002-10-03,0.02350309167838247
2002-10-04,0.02485746293151216
2002-10-07,0.026860674830703736
2002-10-08,0.025840171426428176
2002-10-09,0.026539406085980592
2002-10-10,0.023654276121887457
2002-10-11,0.022488886624655702
2002-10-14,0.022703066588815598
2002-10-15,0.02143058590798719
2002-10-16,0.02267786838055363
2002-10-17,0.02148097992147772
2002-10-18,0.021121913864361627
2002-10-21,0.0208573398867112
2002-10-22,0.021474681570928928
2002-10-23,0.020914034653783917
2002-10-24,0.021436884258535984
2002-10-25,0.01889822365046136
2002-10-28,0.01957226010175181
2002-10-29,0.020328189528376943
2002-10-30,0.01967305053176627
2002-10-31,0.019616355764693547
2002-11-01,0.01845726461801058
2002-11-04,0.01941477490466463
2002-11-05,0.01967305053176627
2002-11-06,0.019358080137591913
2002-11-07,0.0197927396179772
2002-11-08,0.018526558489214286
2002-11-11,0.019717146194708008
2002-11-12,0.019263589259642944
2002-11-13,0.01967935008383176
2002-11-14,0.01806040245001824
2002-11-15,0.016787921769189834
2002-11-18,0.017424162109604038
2002-11-19,0.01726667691251686
2002-11-20,0.015950100568746715
2002-11-21,0.014998889834158157
2002-11-22,0.014589428562034835
2002-11-25,0.015162674583310826
2002-11-26,0.01635956184087004
2002-11-27,0.017165886482502404
2002-11-29,0.017323371679589583
2002-12-02,0.017298173471327616
2002-12-03,0.017846222485858345
2002-12-04,0.01821788764710542
2002-12-05,0.018961217969599573
2002-12-06,0.018192689438843453
2002-12-09,0.01938957789791937
2002-12-10,0.018117097217090962
2002-12-11,0.01748715642874225
2002-12-12,0.017191084690764368
2002-12-13,0.017751731607909375
2002-12-16,0.0165296461420882
2002-12-17,0.016794221321255326
2002-12-18,0.017821025479113076
2002-12-19,0.019030510639286572
2002-12-20,0.016825717880066083
2002-12-23,0.016504449135342936
2002-12-24,0.01668713133917538
2002-12-26,0.017241479905771597
2002-12-27,0.01861474981509776
2002-12-30,0.018658846679556196
2002-12-31,0.018028905891207488
2003-01-02,0.015994196231688455
2003-01-03,0.015546938848688885
2003-01-06,0.01569182494164508
2003-01-07,0.015830411482535785
2003-01-08,0.016082388759088632
2003-01-09,0.015276064117456266
2003-01-10,0.015320159780398003
2003-01-13,0.01568552538957959
2003-01-14,0.015477644977485182
2003-01-15,0.016069789654957648
2003-01-16,0.01575481926078329
2003-01-17,0.016189478741168578
2003-01-21,0.0173800664466623
2003-01-22,0.01827458241417814
2003-01-23,0.01734227033578605
2003-01-24,0.019849434385049918
2003-01-27,0.021852645082724796
2003-01-28,0.020114009564217047
2003-01-29,0.01969194918796274
2003-01-30,0.019729745298838988
2003-01-31,0.019635254420890022
2003-02-03,0.019540763542941056
2003-02-04,0.020636859168969107
2003-02-05,0.020813244223769463
2003-02-06,0.021008524330216185
2003-02-07,0.021424285154404997
2003-02-10,0.021411688453307418
2003-02-11,0.021216405943827295
2003-02-12,0.021625868417467314
2003-02-13,0.021229005047958275
2003-02-14,0.020548667843085632
2003-02-18,0.019597458310013777
2003-02-19,0.019723445746773496
2003-02-20,0.019628954868824534
2003-02-21,0.01905570884754854
2003-02-24,0.0201455061230278
2003-02-25,0.019994320478006117
2003-02-26,0.02012030911628254
2003-02-27,0.01923209270083219
2003-02-28,0.01866514503010499
2003-03-03,0.019169098381693978
2003-03-04,0.020051015245078834
2003-03-05,0.019137600621366522
2003-03-06,0.019761243059166444
2003-03-07,0.0195785596538173
2003-03-10,0.020983328524987622
2003-03-11,0.021172310280885558
2003-03-12,0.021109314760230643
2003-03-13,0.020006919582137097
2003-03-14,0.019515565334679092
2003-03-17,0.020000620030071605
2003-03-18,0.019169098381693978
2003-03-19,0.019868333041246394
2003-03-20,0.01917539793375947
2003-03-21,0.01806040245001824
2003-03-24,0.019143900173432014
2003-03-25,0.01811079766502547
2003-03-26,0.017783228166720132
2003-03-27,0.017613143865501973
2003-03-28,0.01748085687667676
2003-03-31,0.018362773740061615
2003-04-01,0.017865121142054817
2003-04-02,0.017650941177894917
2003-04-03,0.017770629062589152
2003-04-04,0.01835017463593063
2003-04-07,0.017921815909127538
2003-04-08,0.017090293059233208
2003-04-09,0.01707769515661893
2003-04-10,0.01612648442203037
2003-04-11,0.0153957532036672
2003-04-14,0.014746913759122012
2003-04-15,0.014211463848722267
2003-04-16,0.014186266841977003
2003-04-17,0.013543726949497308
2003-04-21,0.01382720078486091
2003-04-22,0.013039774799425018
2003-04-23,0.013102767917046529
2003-04-24,0.012806696179068646
2003-04-25,0.013102767917046529
2003-04-28,0.013127966125308494
2003-04-29,0.013077570910301265
2003-04-30,0.013361043544148165
2003-05-01,0.013600421716570029
2003-05-02,0.01299567793496658
2003-05-05,0.013310648329140936
2003-05-06,0.013102767917046529
2003-05-07,0.013228756555322952
2003-05-08,0.013379942200344639
2003-05-09,0.012403534459010816
2003-05-12,0.012296444476930868
2003-05-13,0.012542120999901521
2003-05-14,0.01259881576697424
2003-05-15,0.012120060623647214
2003-05-16,0.011590910265312962
2003-05-19,0.012920085713214088
2003-05-20,0.013411439960672095
2003-05-21,0.013361043544148165
2003-05-22,0.012460229226083535
2003-05-23,0.012075964960705477
2003-05-27,0.012592516214908749
2003-05-28,0.012617714423170714
2003-05-29,0.012869690498206857
2003-05-30,0.012264946716603409
2003-06-02,0.013134265677373986
2003-06-03,0.013127966125308494
2003-06-04,0.01298937958441779
2003-06-05,0.013121666573243004
2003-06-06,0.01338624175241013
2003-06-09,0.01395318822162063
2003-06-10,0.01300197748703207
2003-06-11,0.012731102755799454
2003-06-12,0.012857091394075875
2003-06-13,0.013014576591163054
2003-06-16,0.012737402307864944
2003-06-17,0.012605115319039732
2003-06-18,0.012447630121952553
2003-06-19,0.012472827128697819
2003-06-20,0.012057066304509003
2003-06-23,0.012964181376155825
2003-06-24,0.013071271358235773
2003-06-25,0.01310906746911202
2003-06-26,0.012220851053661672
2003-06-27,0.012069665408639987
2003-06-30,0.012296444476930868
2003-07-01,0.012258647164537919
2003-07-02,0.011987773634822
2003-07-03,0.012214551501596182
2003-07-07,0.012636611877850486
2003-07-08,0.012271246268668903
2003-07-09,0.011924779315683792
2003-07-10,0.012088564064836459
